sample_token,low_vis_object_count,mining_reason,safety_priority
9a0a16d628ae41d1ab25c9cdfc66d6a1,5,pedestrian_risk,critical
9bd27a83e6ee47f9aa372bbe8a8573c8,11,pedestrian_risk,critical
9c56003504024697a5c8d1cb9355a335,5,pedestrian_risk,critical
9c7c7d5d109c40fcaecd3c422d37b4f6,44,pedestrian_risk,critical
9c93690fc9e24ebc90906ed922159d75,10,pedestrian_risk,critical
9cc9718713c14974b5e3094e1c4eae1c,9,pedestrian_risk,critical
9e7683e8586542a1b6032980c45f15ce,24,pedestrian_risk,critical
9ee4020153674b9e9943d395ff8cfdf3,25,pedestrian_risk,critical
9fcdc52b791045e99c623c5fc643331f,16,pedestrian_risk,critical
a0462df7186d4ca99ef58f455d53a42c,11,pedestrian_risk,critical
a19a80c905674faab7203a3a4e0f5246,17,pedestrian_risk,critical
a34fabc7aa674713b71f98ec541eb2d4,37,pedestrian_risk,critical
a43568a562a043f38af0ec0b71520af7,44,pedestrian_risk,critical
a480496a5988410fbe3d8ed6c84da996,9,pedestrian_risk,critical
a51146d2b181450292623ec03ade9f03,7,pedestrian_risk,critical
a572dd2e95e94e4db66bb5dbfaf870b5,11,pedestrian_risk,critical
a5afebb0aa5e4d7c95665788ce51ec58,23,pedestrian_risk,critical
a5c0ec90615e42818962e4e002de0cef,8,pedestrian_risk,critical
a5f101af325144bd8b8f67694766e255,12,pedestrian_risk,critical
a771effa2a2648d78096c3e92b95b129,13,pedestrian_risk,critical
a7acb150914b40bdad9a2dc4e657cbf9,34,pedestrian_risk,critical
a84f43c4ef52461d940a6c7d0768b86f,14,pedestrian_risk,critical
a860c02c06e54d9dbe83ce7b694f6c17,11,pedestrian_risk,critical
a98fba72bde9433fb882032d18aedb2e,32,pedestrian_risk,critical
aa581aac963a4fad848ac11fe66e8637,28,pedestrian_risk,critical
abf3d91d3c28407e80e3334fe89c03cb,11,pedestrian_risk,critical
ac452a60e8b34a7080c938c904b23057,11,pedestrian_risk,critical
ac8b4d49731d43289579f014cb7c97ef,21,pedestrian_risk,critical
ac9af15d1aba4f5786877dde9f0b1c93,5,pedestrian_risk,critical
ace4b20b94cf47d0b68addac79fe68de,10,pedestrian_risk,critical
acf9fcbeb1e346b98640f694f15460e8,33,pedestrian_risk,critical
ae5004bf4ebb4db0a84cb3c27bd398d1,21,pedestrian_risk,critical
b085cc54b9c6437db176033620d00529,7,pedestrian_risk,critical
b1303058fa624645b753d7283d70de45,18,pedestrian_risk,critical
b22fa0b3c34f47b6a360b60f35d5d567,27,pedestrian_risk,critical
b26e791522294bec90f86fd72226e35c,43,pedestrian_risk,critical
b2e2ffeabf91451cb31a79649bfd95df,5,pedestrian_risk,critical
b2f333255d574bebb6f170beaab6a824,6,pedestrian_risk,critical
b4c279e61abf49bd871ff2ec4b13e115,10,pedestrian_risk,critical
b5989651183643369174912bc5641d3b,20,pedestrian_risk,critical
b6b0d9f2f2e14a3aaa2c8aedeb1edb69,31,pedestrian_risk,critical
b6c420c3a5bd4a219b1cb82ee5ea0aa7,16,pedestrian_risk,critical
b73152cab88f49d9ba195da81fde1809,31,pedestrian_risk,critical
b7f64f73e8a548488e6d85d9b0e13242,11,pedestrian_risk,critical
b8766f4291d5449d95bab459ca724ad8,11,pedestrian_risk,critical
b902d29df24c4efda414a9a88ed57031,10,pedestrian_risk,critical
b993550e60054741983f8052ba97b0b0,9,pedestrian_risk,critical
b9ea04a6121d4a8bb00199b885aa5ef0,12,pedestrian_risk,critical
ba2491f55619445e9d2e472f39f3b01b,3,pedestrian_risk,critical
baaa60749cd04db7952fd8f4ef8ac837,3,pedestrian_risk,critical
bc3c8a953f6b4dcdb77b521d89f3d9d5,42,pedestrian_risk,critical
be99ffc878b24aca8956bbb4e0f97d0c,37,pedestrian_risk,critical
bf2938e43c6f487497cda76b51bfc406,41,pedestrian_risk,critical
c143943fd6e246448eab88ce1a0aeda9,12,pedestrian_risk,critical
c1676a2feac74eee8aa38ca3901787d6,5,pedestrian_risk,critical
c18d3bcc9297454ba52112c079cb756e,9,pedestrian_risk,critical
c1eed31234b94e9f8e22fbf3428b0ac2,22,pedestrian_risk,critical
c235638ed66145988d17f9d0601923f2,41,pedestrian_risk,critical
c36e8482feb041de9f081e76396cf4fe,9,pedestrian_risk,critical
c4f9b75136384ec4a76c4adfc28b4259,11,pedestrian_risk,critical
c59e60042a8643e899008da2e446acca,33,pedestrian_risk,critical
c5a8f6d7a0fe4858b318aeac2524098f,5,pedestrian_risk,critical
c5f58c19249d4137ae063b0e9ecd8b8e,24,pedestrian_risk,critical
c631b61375a642b6b110f5bd5543ef7a,10,pedestrian_risk,critical
c78067571d104caba7c568a847d56971,35,pedestrian_risk,critical
c844bf5a9f2243ff8f4bf2c85fe218ff,43,pedestrian_risk,critical
c923fe08b2ff4e27975d2bf30934383b,36,pedestrian_risk,critical
c9304cf98aad4ff0bb5b0cff0aab65d2,4,pedestrian_risk,critical
c9e812f2705b4b198f4675dfaa33812d,9,pedestrian_risk,critical
ca9a282c9e77460f8360f564131a8af5,30,pedestrian_risk,critical
cc57c1ea80fe46a7abddfdb15654c872,23,pedestrian_risk,critical
cd21dbfc3bd749c7b10a5c42562e0c42,40,pedestrian_risk,critical
ce94ef7a0522468e81c0e2b3a2f1e12d,17,pedestrian_risk,critical
d0ecf474e0e64950aa265cd44b9c9d75,26,pedestrian_risk,critical
d1136fce62f14400a069613e274f46f7,43,pedestrian_risk,critical
d2ae3c5bbb5343a393882b44d56f8da3,11,pedestrian_risk,critical
d3c0bbf933594f7184e20d761b6416f4,12,pedestrian_risk,critical
d61ef2ae3bd54793b8beec55061940f0,11,pedestrian_risk,critical
d6b0de49811b4d1b86a0933719c0c44a,7,pedestrian_risk,critical
d7387fb5a21d40a990a5842cca61af1c,3,pedestrian_risk,critical
d7bea9a3552b40e29d42324108dff575,11,pedestrian_risk,critical
d7cb9aa06de1442d8e2a22d562045cb4,11,pedestrian_risk,critical
d8251bbc2105497ab8ec80827d4429aa,22,pedestrian_risk,critical
daae21dc94b74898a7362922e8792415,6,pedestrian_risk,critical
dc03fe4e0a374592af7701c66d5276c4,11,pedestrian_risk,critical
dc4c80e8a1534ff8a3eb80307341161c,9,pedestrian_risk,critical
dc53cf076d114df7bb59c2a0b3bc3154,11,pedestrian_risk,critical
dca2cc206bb34bc197ae8ebdaed22f35,7,pedestrian_risk,critical
dcbe451d383e450786aaad04ab9d3790,12,pedestrian_risk,critical
dde297c8e12f44c4bc2f2c80e49d2b5a,11,pedestrian_risk,critical
de7593d76648450e947ba0c203dee1b0,27,pedestrian_risk,critical
df7066fa5f0d4b708982747cc3feed14,4,pedestrian_risk,critical
e0845f5322254dafadbbed75aaa07969,35,pedestrian_risk,critical
e174cb43655f49dab7ffa27b973670e3,12,pedestrian_risk,critical
e426ccb3e7874894b16e06774ae5ec42,5,pedestrian_risk,critical
e6b0b282aa174a978272dc2d0a89d560,37,pedestrian_risk,critical
e9a1c915c0d641d0b0a3019112a1ee90,11,pedestrian_risk,critical
ecd49e3c38624c77b8aac8df445d49ba,11,pedestrian_risk,critical
ed1eee39e3dd4c30a3d932e3ceaa92c2,5,pedestrian_risk,critical
ed5b84e7ea6f434e99d7816b37d15f2f,12,pedestrian_risk,critical
ed5fc18c31904f96a8f0dbb99ff069c0,22,pedestrian_risk,critical
edba7d0cf1c64d2a9c8a5ebddab507a9,23,pedestrian_risk,critical
eef55c3b48f34d949959b45130ee293a,32,pedestrian_risk,critical
eff61ec3657c4d1c9327e3fe6ca639d3,9,pedestrian_risk,critical
f1e3d9d08f044c439ce86a2d6fcca57b,37,pedestrian_risk,critical
f218a2b4fa6941f7ac3798adc72126e8,9,pedestrian_risk,critical
f2a6d0e38153467ba0d02706024e258d,10,pedestrian_risk,critical
f40544fd4f5d42abbcfa948eeaf86850,8,pedestrian_risk,critical
f4f86af4da3b49e79497deda5c5f223a,31,pedestrian_risk,critical
f5b8088835f247b8a5434a9f0daadc20,11,pedestrian_risk,critical
f5f955d2d7594fb4b18ef615b421c98e,27,pedestrian_risk,critical
f65ffdc408fb4a0c8ef0d1614b47dce8,43,pedestrian_risk,critical
f6ef25ab02c0483b9df411ed84873f41,4,pedestrian_risk,critical
f753d3f87e5b40af87ff2cbf7c8e7082,27,pedestrian_risk,critical
f77ef1c17cbf432587d705c88ce76b3b,38,pedestrian_risk,critical
f90292e4cdf647e1a8842baabdaafcec,10,pedestrian_risk,critical
fa65a298c01f44e7a182bbf9e5fe3697,33,pedestrian_risk,critical
fb61d590dd1143ccb12ea56fbe9d9d07,42,pedestrian_risk,critical
fc8ed14d78fa4879898315f5dee21d38,11,pedestrian_risk,critical
fdc39b23ab4242eda6ec5e1e6574fe33,25,pedestrian_risk,critical
fe2a163b8948451b95fa48e21e1988ce,7,pedestrian_risk,critical
fe40762a54e1414da73de751877ad576,4,pedestrian_risk,critical
fe42b85d7f7a4107b650ffa993a4fbff,7,pedestrian_risk,critical
feaef544d11646ed806b53d9e1f39cd9,7,pedestrian_risk,critical
fedfb3a6cb804635a0f47143f9ca8d6f,43,pedestrian_risk,critical
ff007cb7b78443e6887401d694f0d369,5,pedestrian_risk,critical
